ID_CRYPTO_PRICE_HISTORY,NM_CRYPTO_SYMBOL,NM_CRYPTO_NAME,VL_USD_PRICE,VL_BRL_PRICE,VL_BTC_PRICE,ID_COINMARKETCAP,VL_DIFF_PRICE24,LISTING_TIME,VL_DIFF_PRICE1
5230427,LIBF,TSAG Libra,33.62727700000000000000,159.50745900000000000000,0.00071300000000000000,-3,,2022-03-28 08:30:00.030,
5230428,ADVF,TSAG Advanced,39.66415100000000000000,188.14273900000000000000,0.00084100000000000000,-2,,2022-03-28 08:30:00.030,
5230429,TCCFUSD,TSAG Counter Cyclical USD,1.65580799999999994654,7.85414973235199997958,0.00003510813846621571,-4,,2022-03-28 08:30:00.030,
5241656,ARBF,TSAG Conservative,0.20986300000000000000,1.00000000000000000000,0.00000400000000000000,-1,,2022-03-29 08:30:00.020,
5241657,GSAF,TSAG Global Stable,1.00000000000000000000,4.76499900000000000000,0.00002101234516330000,-5,,2022-03-29 08:30:00.020,
5241658,LIBF,TSAG Libra,34.17038800000000000000,162.82190200000000000000,0.00071800000000000000,-3,,2022-03-29 08:30:00.020,
5241659,ADVF,TSAG Advanced,39.92890800000000000000,190.26124700000000000000,0.00083800000000000000,-2,,2022-03-29 08:30:00.020,
5241660,TCCFUSD,TSAG Counter Cyclical USD,1.65083800000000002761,7.86624141916200070312,0.00003468797786469985,-4,,2022-03-29 08:30:00.020,
5252918,ARBF,TSAG Conservative,0.21019400000000000000,1.00000000000000000000,0.00000400000000000000,-1,,2022-03-30 08:30:00.017,
5252919,GSAF,TSAG Global Stable,1.00000000000000000000,4.75749900000000000000,0.00002114727783225000,-5,,2022-03-30 08:30:00.017,
5252920,LIBF,TSAG Libra,34.04693500000000000000,161.97829500000000000000,0.00072000000000000000,-3,,2022-03-30 08:30:00.017,
5252921,ADVF,TSAG Advanced,39.95786100000000000000,190.09952600000000000000,0.00084400000000000000,-2,,2022-03-30 08:30:00.017,
5252922,TCCFUSD,TSAG Counter Cyclical USD,1.64836399999999994037,7.84209008163599996521,0.00003485841147668881,-4,,2022-03-30 08:30:00.017,
5275058,ARBF,TSAG Conservative,0.17949100000000000000,1.00000000000000000000,0.00000300000000000000,-1,,2022-01-01 00:00:00.000,
5275059,GSAF,TSAG Global Stable,1.00000000000000000000,5.57130000000000000000,0.00002132834519721000,-5,,2022-01-01 00:00:00.000,
5275060,LIBF,TSAG Libra,26.51621300000000000000,135.28306800000000000000,0.00068100000000000000,-3,,2022-01-01 00:00:00.000,
5275061,ADVF,TSAG Advanced,32.73702500000000000000,167.02103200000000000000,0.00084200000000000000,-2,,2022-01-01 00:00:00.000,
5275062,TCCFUSD,TSAG Counter Cyclical USD,1.61409800000000003273,8.99262418740000057937,0.00003442603932612988,-4,,2022-01-01 00:00:00.000,
5275066,ARBF,TSAG Conservative,0.17949100000000000000,1.00000000000000000000,0.00000300000000000000,-1,,2022-01-02 00:00:00.000,
5275067,GSAF,TSAG Global Stable,1.00000000000000000000,5.57129900000000000000,0.00002097053305941000,-5,,2022-01-02 00:00:00.000,
5275068,LIBF,TSAG Libra,26.51621300000000000000,135.28306800000000000000,0.00068100000000000000,-3,,2022-01-02 00:00:00.000,
5275069,ADVF,TSAG Advanced,32.50374500000000000000,165.83085800000000000000,0.00083600000000000000,-2,,2022-01-02 00:00:00.000,
5275070,TCCFUSD,TSAG Counter Cyclical USD,1.61409800000000003273,8.99262257330200043270,0.00003384849547014055,-4,,2022-01-02 00:00:00.000,
5275074,ARBF,TSAG Conservative,0.17866300000000000000,1.00000000000000000000,0.00000300000000000000,-1,,2022-01-03 00:00:00.000,
5275075,GSAF,TSAG Global Stable,1.00000000000000000000,5.59709900000000000000,0.00002114870744046000,-5,,2022-01-03 00:00:00.000,
5275076,LIBF,TSAG Libra,26.51621300000000000000,135.28306800000000000000,0.00068100000000000000,-3,,2022-01-03 00:00:00.000,
5275077,ADVF,TSAG Advanced,32.73702500000000000000,167.02103200000000000000,0.00084200000000000000,-2,,2022-01-03 00:00:00.000,
5275078,TCCFUSD,TSAG Counter Cyclical USD,1.61409800000000003273,9.03426630170200084535,0.00003413608638223950,-4,,2022-01-03 00:00:00.000,
5275082,ARBF,TSAG Conservative,0.17598100000000000000,1.00000000000000000000,0.00000300000000000000,-1,,2022-01-04 00:00:00.000,
5275083,GSAF,TSAG Global Stable,1.00000000000000000000,5.68240100000000000000,0.00002150295952334000,-5,,2022-01-04 00:00:00.000,
5275084,LIBF,TSAG Libra,26.51621300000000000000,135.28306800000000000000,0.00068100000000000000,-3,,2022-01-04 00:00:00.000,
5275085,ADVF,TSAG Advanced,32.73702500000000000000,167.02103200000000000000,0.00084200000000000000,-2,,2022-01-04 00:00:00.000,
5275086,TCCFUSD,TSAG Counter Cyclical USD,1.61409800000000003273,9.17195208929799932207,0.00003470788396070965,-4,,2022-01-04 00:00:00.000,
5275090,ARBF,TSAG Conservative,0.17612700000000000000,1.00000000000000000000,0.00000300000000000000,-1,,2022-01-05 00:00:00.000,
5275091,GSAF,TSAG Global Stable,1.00000000000000000000,5.67769900000000000000,0.00002181267441628000,-5,,2022-01-05 00:00:00.000,
5275092,LIBF,TSAG Libra,26.51621300000000000000,135.28306800000000000000,0.00068100000000000000,-3,,2022-01-05 00:00:00.000,
5275093,ADVF,TSAG Advanced,32.73702500000000000000,167.02103200000000000000,0.00084200000000000000,-2,,2022-01-05 00:00:00.000,
5275094,TCCFUSD,TSAG Counter Cyclical USD,1.61409800000000003273,9.16436260050199891225,0.00003520779414998339,-4,,2022-01-05 00:00:00.000,
5275098,ARBF,TSAG Conservative,0.17515500000000000000,1.00000000000000000000,0.00000400000000000000,-1,,2022-01-06 00:00:00.000,
5275099,GSAF,TSAG Global Stable,1.00000000000000000000,5.70920000000000000000,0.00002302607095992000,-5,,2022-01-06 00:00:00.000,
5275100,LIBF,TSAG Libra,26.51621300000000000000,135.28306800000000000000,0.00068100000000000000,-3,,2022-01-06 00:00:00.000,
5275101,ADVF,TSAG Advanced,33.20358600000000000000,169.40137900000000000000,0.00085400000000000000,-2,,2022-01-06 00:00:00.000,
5275102,TCCFUSD,TSAG Counter Cyclical USD,1.61409800000000003273,9.21520830160000059550,0.00003716633508427562,-4,,2022-01-06 00:00:00.000,
5275106,ARBF,TSAG Conservative,0.17594100000000000000,1.00000000000000000000,0.00000400000000000000,-1,,2022-01-07 00:00:00.000,
5275107,GSAF,TSAG Global Stable,1.00000000000000000000,5.68370000000000000000,0.00002317337431275000,-5,,2022-01-07 00:00:00.000,
5275108,LIBF,TSAG Libra,26.51621300000000000000,135.28306800000000000000,0.00068100000000000000,-3,,2022-01-07 00:00:00.000,
5275109,ADVF,TSAG Advanced,33.20358600000000000000,169.40137900000000000000,0.00085400000000000000,-2,,2022-01-07 00:00:00.000,
5275110,TCCFUSD,TSAG Counter Cyclical USD,1.61409800000000003273,9.17404880259999977454,0.00003740409713147457,-4,,2022-01-07 00:00:00.000,
5275114,ARBF,TSAG Conservative,0.17743700000000000000,1.00000000000000000000,0.00000400000000000000,-1,,2022-01-08 00:00:00.000,
5275115,GSAF,TSAG Global Stable,1.00000000000000000000,5.63580000000000000000,0.00002400508825677000,-5,,2022-01-08 00:00:00.000,
5275116,LIBF,TSAG Libra,26.51621300000000000000,135.28306800000000000000,0.00068100000000000000,-3,,2022-01-08 00:00:00.000,
5275117,ADVF,TSAG Advanced,33.39798700000000000000,170.39319000000000000000,0.00085800000000000000,-2,,2022-01-08 00:00:00.000,
5275118,TCCFUSD,TSAG Counter Cyclical USD,1.61409800000000003273,9.09673350839999983464,0.00003874656494508598,-4,,2022-01-08 00:00:00.000,
5275122,ARBF,TSAG Conservative,0.17743700000000000000,1.00000000000000000000,0.00000400000000000000,-1,,2022-01-09 00:00:00.000,
5275123,GSAF,TSAG Global Stable,1.00000000000000000000,5.63580000000000000000,0.00002400892810578000,-5,,2022-01-09 00:00:00.000,
5275124,LIBF,TSAG Libra,26.51621300000000000000,135.28306800000000000000,0.00068100000000000000,-3,,2022-01-09 00:00:00.000,
5275125,ADVF,TSAG Advanced,33.39798700000000000000,170.39319000000000000000,0.00085800000000000000,-2,,2022-01-09 00:00:00.000,
5275126,TCCFUSD,TSAG Counter Cyclical USD,1.61409800000000003273,9.09673350839999983464,0.00003875276283769560,-4,,2022-01-09 00:00:00.000,
5275130,ARBF,TSAG Conservative,0.17746200000000000000,1.00000000000000000000,0.00000400000000000000,-1,,2022-01-10 00:00:00.000,
5275131,GSAF,TSAG Global Stable,1.00000000000000000000,5.63500000000000000000,0.00002383700433572000,-5,,2022-01-10 00:00:00.000,
5275132,LIBF,TSAG Libra,26.51621300000000000000,135.28306800000000000000,0.00068100000000000000,-3,,2022-01-10 00:00:00.000,
5275133,ADVF,TSAG Advanced,33.20358600000000000000,169.40137900000000000000,0.00085400000000000000,-2,,2022-01-10 00:00:00.000,
5275134,TCCFUSD,TSAG Counter Cyclical USD,1.61409800000000003273,9.09544222999999973922,0.00003847526102428950,-4,,2022-01-10 00:00:00.000,
5275138,ARBF,TSAG Conservative,0.17656600000000000000,1.00000000000000000000,0.00000400000000000000,-1,,2022-01-11 00:00:00.000,
5275139,GSAF,TSAG Global Stable,1.00000000000000000000,5.66359900000000000000,0.00002393591633748000,-5,,2022-01-11 00:00:00.000,
5275140,LIBF,TSAG Libra,26.51621300000000000000,135.28306800000000000000,0.00068100000000000000,-3,,2022-01-11 00:00:00.000,
5275141,ADVF,TSAG Advanced,33.20358600000000000000,169.40137900000000000000,0.00085400000000000000,-2,,2022-01-11 00:00:00.000,
5275142,TCCFUSD,TSAG Counter Cyclical USD,1.61409800000000003273,9.14160381870200033916,0.00003863491468850651,-4,,2022-01-11 00:00:00.000,
5275146,ARBF,TSAG Conservative,0.17955500000000000000,1.00000000000000000000,0.00000400000000000000,-1,,2022-01-12 00:00:00.000,
5275147,GSAF,TSAG Global Stable,1.00000000000000000000,5.56930000000000000000,0.00002337323652513000,-5,,2022-01-12 00:00:00.000,
5275148,LIBF,TSAG Libra,26.51621300000000000000,135.28306800000000000000,0.00068100000000000000,-3,,2022-01-12 00:00:00.000,
5275149,ADVF,TSAG Advanced,33.20358600000000000000,169.40137900000000000000,0.00085400000000000000,-2,,2022-01-12 00:00:00.000,
5275150,TCCFUSD,TSAG Counter Cyclical USD,1.61409800000000003273,8.98939599140000034083,0.00003772669432875263,-4,,2022-01-12 00:00:00.000,
5275154,ARBF,TSAG Conservative,0.18066500000000000000,1.00000000000000000000,0.00000400000000000000,-1,,2022-01-13 00:00:00.000,
5275155,GSAF,TSAG Global Stable,1.00000000000000000000,5.53510000000000000000,0.00002274439845964000,-5,,2022-01-13 00:00:00.000,
5275156,LIBF,TSAG Libra,26.51621300000000000000,135.28306800000000000000,0.00068100000000000000,-3,,2022-01-13 00:00:00.000,
5275157,ADVF,TSAG Advanced,32.97030600000000000000,168.21120500000000000000,0.00084700000000000000,-2,,2022-01-13 00:00:00.000,
5275158,TCCFUSD,TSAG Counter Cyclical USD,1.61409800000000003273,8.93419383980000070267,0.00003671168806490875,-4,,2022-01-13 00:00:00.000,
5275162,ARBF,TSAG Conservative,0.18087400000000000000,1.00000000000000000000,0.00000400000000000000,-1,,2022-01-14 00:00:00.000,
5275163,GSAF,TSAG Global Stable,1.00000000000000000000,5.52869900000000000000,0.00002350062287739000,-5,,2022-01-14 00:00:00.000,
5275164,LIBF,TSAG Libra,26.51621300000000000000,135.28306800000000000000,0.00068100000000000000,-3,,2022-01-14 00:00:00.000,
5275165,ADVF,TSAG Advanced,33.20358600000000000000,169.40137900000000000000,0.00085400000000000000,-2,,2022-01-14 00:00:00.000,
5275166,TCCFUSD,TSAG Counter Cyclical USD,1.61409800000000003273,8.92386199850199979267,0.00003793230838515581,-4,,2022-01-14 00:00:00.000,
5275170,ARBF,TSAG Conservative,0.18067100000000000000,1.00000000000000000000,0.00000400000000000000,-1,,2022-01-15 00:00:00.000,
5275171,GSAF,TSAG Global Stable,1.00000000000000000000,5.53490000000000000000,0.00002316623153527000,-5,,2022-01-15 00:00:00.000,
5275172,LIBF,TSAG Libra,26.51621300000000000000,135.28306800000000000000,0.00068100000000000000,-3,,2022-01-15 00:00:00.000,
5275173,ADVF,TSAG Advanced,33.20358600000000000000,169.40137900000000000000,0.00085400000000000000,-2,,2022-01-15 00:00:00.000,
5275174,TCCFUSD,TSAG Counter Cyclical USD,1.61409800000000003273,8.93387102020000156699,0.00003739256798862286,-4,,2022-01-15 00:00:00.000,
5275178,ARBF,TSAG Conservative,0.18067100000000000000,1.00000000000000000000,0.00000400000000000000,-1,,2022-01-16 00:00:00.000,
5275179,GSAF,TSAG Global Stable,1.00000000000000000000,5.53489900000000000000,0.00002318803823779000,-5,,2022-01-16 00:00:00.000,
5275180,LIBF,TSAG Libra,26.51621300000000000000,135.28306800000000000000,0.00068100000000000000,-3,,2022-01-16 00:00:00.000,
5275181,ADVF,TSAG Advanced,33.20358600000000000000,169.40137900000000000000,0.00085400000000000000,-2,,2022-01-16 00:00:00.000,
5275182,TCCFUSD,TSAG Counter Cyclical USD,1.61409800000000003273,8.93386940610200142032,0.00003742776614354738,-4,,2022-01-16 00:00:00.000,
5275186,ARBF,TSAG Conservative,0.18067100000000000000,1.00000000000000000000,0.00000400000000000000,-1,,2022-01-17 00:00:00.000,
5275187,GSAF,TSAG Global Stable,1.00000000000000000000,5.53489900000000000000,0.00002317700798627000,-5,,2022-01-17 00:00:00.000,
5275188,LIBF,TSAG Libra,26.51621300000000000000,135.28306800000000000000,0.00068100000000000000,-3,,2022-01-17 00:00:00.000,
5275189,ADVF,TSAG Advanced,33.20358600000000000000,169.40137900000000000000,0.00085400000000000000,-2,,2022-01-17 00:00:00.000,
5275190,TCCFUSD,TSAG Counter Cyclical USD,1.61409800000000003273,8.93386940610200142032,0.00003740996223662988,-4,,2022-01-17 00:00:00.000,
5275194,ARBF,TSAG Conservative,0.18125100000000000000,1.00000000000000000000,0.00000400000000000000,-1,,2022-01-18 00:00:00.000,
5275195,GSAF,TSAG Global Stable,1.00000000000000000000,5.51719900000000000000,0.00002365951550168000,-5,,2022-01-18 00:00:00.000,
5275196,LIBF,TSAG Libra,26.51621300000000000000,135.28306800000000000000,0.00068100000000000000,-3,,2022-01-18 00:00:00.000,
5275197,ADVF,TSAG Advanced,33.20358600000000000000,169.40137900000000000000,0.00085400000000000000,-2,,2022-01-18 00:00:00.000,
5275198,TCCFUSD,TSAG Counter Cyclical USD,1.61409800000000003273,8.90529987150200064150,0.00003818877665224045,-4,,2022-01-18 00:00:00.000,
5275202,ARBF,TSAG Conservative,0.17962000000000000000,1.00000000000000000000,0.00000400000000000000,-1,,2022-01-19 00:00:00.000,
5275203,GSAF,TSAG Global Stable,1.00000000000000000000,5.56729900000000000000,0.00002360436493292000,-5,,2022-01-19 00:00:00.000,
5275204,LIBF,TSAG Libra,26.51621300000000000000,135.28306800000000000000,0.00068100000000000000,-3,,2022-01-19 00:00:00.000,
5275205,ADVF,TSAG Advanced,33.20358600000000000000,169.40137900000000000000,0.00085400000000000000,-2,,2022-01-19 00:00:00.000,
5275206,TCCFUSD,TSAG Counter Cyclical USD,1.61409800000000003273,8.98616618130199995562,0.00003809975822951158,-4,,2022-01-19 00:00:00.000,
5275210,ARBF,TSAG Conservative,0.18386700000000000000,1.00000000000000000000,0.00000400000000000000,-1,,2022-01-20 00:00:00.000,
5275211,GSAF,TSAG Global Stable,1.00000000000000000000,5.43870000000000000000,0.00002395982766657000,-5,,2022-01-20 00:00:00.000,
5275212,LIBF,TSAG Libra,26.51621300000000000000,135.28306800000000000000,0.00068100000000000000,-3,,2022-01-20 00:00:00.000,
5275213,ADVF,TSAG Advanced,33.20358600000000000000,169.40137900000000000000,0.00085400000000000000,-2,,2022-01-20 00:00:00.000,
5275214,TCCFUSD,TSAG Counter Cyclical USD,1.61409800000000003273,8.77859479259999986311,0.00003867350991696981,-4,,2022-01-20 00:00:00.000,
5275218,ARBF,TSAG Conservative,0.18448800000000000000,1.00000000000000000000,0.00000400000000000000,-1,,2022-01-21 00:00:00.000,
5275219,GSAF,TSAG Global Stable,1.00000000000000000000,5.42040000000000000000,0.00002460616279855000,-5,,2022-01-21 00:00:00.000,
5275220,LIBF,TSAG Libra,26.51621300000000000000,135.28306800000000000000,0.00068100000000000000,-3,,2022-01-21 00:00:00.000,
5275221,ADVF,TSAG Advanced,33.39798700000000000000,170.39319000000000000000,0.00085800000000000000,-2,,2022-01-21 00:00:00.000,
5275222,TCCFUSD,TSAG Counter Cyclical USD,1.61409800000000003273,8.74905679919999990091,0.00003971675816081495,-4,,2022-01-21 00:00:00.000,
5275226,ARBF,TSAG Conservative,0.18319300000000000000,1.00000000000000000000,0.00000400000000000000,-1,,2022-01-22 00:00:00.000,
5275227,GSAF,TSAG Global Stable,1.00000000000000000000,5.45869900000000000000,0.00002725845793215000,-5,,2022-01-22 00:00:00.000,
5275228,LIBF,TSAG Libra,26.51621300000000000000,135.28306800000000000000,0.00068100000000000000,-3,,2022-01-22 00:00:00.000,
5275229,ADVF,TSAG Advanced,34.09782800000000000000,173.96371100000000000000,0.00087600000000000000,-2,,2022-01-22 00:00:00.000,
5275230,TCCFUSD,TSAG Counter Cyclical USD,1.61409800000000003273,8.81087513850200032550,0.00004399782243137481,-4,,2022-01-22 00:00:00.000,
5275234,ARBF,TSAG Conservative,0.18319300000000000000,1.00000000000000000000,0.00000500000000000000,-1,,2022-01-23 00:00:00.000,
5275235,GSAF,TSAG Global Stable,1.00000000000000000000,5.45870000000000000000,0.00002854651005202000,-5,,2022-01-23 00:00:00.000,
5275236,LIBF,TSAG Libra,26.51621300000000000000,135.28306800000000000000,0.00068100000000000000,-3,,2022-01-23 00:00:00.000,
5275237,ADVF,TSAG Advanced,34.29222800000000000000,174.95552200000000000000,0.00088100000000000000,-2,,2022-01-23 00:00:00.000,
5275238,TCCFUSD,TSAG Counter Cyclical USD,1.61409800000000003273,8.81087675260000047217,0.00004607686478194558,-4,,2022-01-23 00:00:00.000,
5275242,ARBF,TSAG Conservative,0.18314800000000000000,1.00000000000000000000,0.00000500000000000000,-1,,2022-01-24 00:00:00.000,
5275243,GSAF,TSAG Global Stable,1.00000000000000000000,5.46004900000000000000,0.00002765248415392000,-5,,2022-01-24 00:00:00.000,
5275244,LIBF,TSAG Libra,26.51621300000000000000,135.28306800000000000000,0.00068100000000000000,-3,,2022-01-24 00:00:00.000,
5275245,ADVF,TSAG Advanced,34.09782800000000000000,173.96371100000000000000,0.00087600000000000000,-2,,2022-01-24 00:00:00.000,
5275246,TCCFUSD,TSAG Counter Cyclical USD,1.61409800000000003273,8.81305417080199937629,0.00004463381936788841,-4,,2022-01-24 00:00:00.000,
5275250,ARBF,TSAG Conservative,0.18222900000000000000,1.00000000000000000000,0.00000400000000000000,-1,,2022-01-25 00:00:00.000,
5275251,GSAF,TSAG Global Stable,1.00000000000000000000,5.48759900000000000000,0.00002733101345488000,-5,,2022-01-25 00:00:00.000,
5275252,LIBF,TSAG Libra,26.51621300000000000000,135.28306800000000000000,0.00068100000000000000,-3,,2022-01-25 00:00:00.000,
5275253,ADVF,TSAG Advanced,34.09782800000000000000,173.96371100000000000000,0.00087600000000000000,-2,,2022-01-25 00:00:00.000,
5275254,TCCFUSD,TSAG Counter Cyclical USD,1.61409800000000003273,8.85752257070200066380,0.00004411493415549891,-4,,2022-01-25 00:00:00.000,
5275258,ARBF,TSAG Conservative,0.18369400000000000000,1.00000000000000000000,0.00000400000000000000,-1,,2022-01-26 00:00:00.000,
5275259,GSAF,TSAG Global Stable,1.00000000000000000000,5.44383300000000000000,0.00002708356680699000,-5,,2022-01-26 00:00:00.000,
5275260,LIBF,TSAG Libra,26.51621300000000000000,135.28306800000000000000,0.00068100000000000000,-3,,2022-01-26 00:00:00.000,
5275261,ADVF,TSAG Advanced,34.09782800000000000000,173.96371100000000000000,0.00087600000000000000,-2,,2022-01-26 00:00:00.000,
5275262,TCCFUSD,TSAG Counter Cyclical USD,1.61409800000000003273,8.78687995763399953830,0.00004371553101603749,-4,,2022-01-26 00:00:00.000,
5275266,ARBF,TSAG Conservative,0.18406900000000000000,1.00000000000000000000,0.00000500000000000000,-1,,2022-01-27 00:00:00.000,
5275267,GSAF,TSAG Global Stable,1.00000000000000000000,5.43272500000000000000,0.00002718731695295000,-5,,2022-01-27 00:00:00.000,
5275268,LIBF,TSAG Libra,26.51621300000000000000,135.28306800000000000000,0.00068100000000000000,-3,,2022-01-27 00:00:00.000,
5275269,ADVF,TSAG Advanced,34.09782800000000000000,173.96371100000000000000,0.00087600000000000000,-2,,2022-01-27 00:00:00.000,
5275270,TCCFUSD,TSAG Counter Cyclical USD,1.61409800000000003273,8.76895055704999926149,0.00004388299391912600,-4,,2022-01-27 00:00:00.000,
5275274,ARBF,TSAG Conservative,0.18494500000000000000,1.00000000000000000000,0.00000400000000000000,-1,,2022-01-28 00:00:00.000,
5275275,GSAF,TSAG Global Stable,1.00000000000000000000,5.40700300000000000000,0.00002692667276004000,-5,,2022-01-28 00:00:00.000,
5275276,LIBF,TSAG Libra,26.51621300000000000000,135.28306800000000000000,0.00068100000000000000,-3,,2022-01-28 00:00:00.000,
5275277,ADVF,TSAG Advanced,33.86454700000000000000,172.77353700000000000000,0.00087000000000000000,-2,,2022-01-28 00:00:00.000,
5275278,TCCFUSD,TSAG Counter Cyclical USD,1.61409800000000003273,8.72743272829399963086,0.00004346228864864585,-4,,2022-01-28 00:00:00.000,
5275282,ARBF,TSAG Conservative,0.18628500000000000000,1.00000000000000000000,0.00000400000000000000,-1,,2022-01-29 00:00:00.000,
5275283,GSAF,TSAG Global Stable,1.00000000000000000000,5.36811300000000000000,0.00002649659208521000,-5,,2022-01-29 00:00:00.000,
5275284,LIBF,TSAG Libra,26.51621300000000000000,135.28306800000000000000,0.00068100000000000000,-3,,2022-01-29 00:00:00.000,
5275285,ADVF,TSAG Advanced,33.86454700000000000000,172.77353700000000000000,0.00087000000000000000,-2,,2022-01-29 00:00:00.000,
5275286,TCCFUSD,TSAG Counter Cyclical USD,1.61409800000000003273,8.66466045707399956655,0.00004276809629156799,-4,,2022-01-29 00:00:00.000,
5275290,ARBF,TSAG Conservative,0.18628500000000000000,1.00000000000000000000,0.00000400000000000000,-1,,2022-01-30 00:00:00.000,
5275291,GSAF,TSAG Global Stable,1.00000000000000000000,5.36811300000000000000,0.00002621846826920000,-5,,2022-01-30 00:00:00.000,
5275292,LIBF,TSAG Libra,26.51621300000000000000,135.28306800000000000000,0.00068100000000000000,-3,,2022-01-30 00:00:00.000,
5275293,ADVF,TSAG Advanced,33.86454700000000000000,172.77353700000000000000,0.00087000000000000000,-2,,2022-01-30 00:00:00.000,
5275294,TCCFUSD,TSAG Counter Cyclical USD,1.61409800000000003273,8.66466045707399956655,0.00004231917719638999,-4,,2022-01-30 00:00:00.000,
5275298,ARBF,TSAG Conservative,0.18631500000000000000,1.00000000000000000000,0.00000400000000000000,-1,,2022-01-31 00:00:00.000,
5275299,GSAF,TSAG Global Stable,1.00000000000000000000,5.36724900000000000000,0.00002636955532738000,-5,,2022-01-31 00:00:00.000,
5275300,LIBF,TSAG Libra,26.51621300000000000000,135.28306800000000000000,0.00068100000000000000,-3,,2022-01-31 00:00:00.000,
5275301,ADVF,TSAG Advanced,33.86454700000000000000,172.77353700000000000000,0.00087000000000000000,-2,,2022-01-31 00:00:00.000,
5275302,TCCFUSD,TSAG Counter Cyclical USD,1.61409800000000003273,8.66326587640200074247,0.00004256304651482557,-4,,2022-01-31 00:00:00.000,
5275306,ARBF,TSAG Conservative,0.18851500000000000000,1.00000000000000000000,0.00000400000000000000,-1,,2022-02-01 00:00:00.000,
5275307,GSAF,TSAG Global Stable,1.00000000000000000000,5.30460000000000000000,0.00002603309054158000,-5,,2022-02-01 00:00:00.000,
5275308,LIBF,TSAG Libra,26.51621300000000000000,135.28306800000000000000,0.00068100000000000000,-3,,2022-02-01 00:00:00.000,
5275309,ADVF,TSAG Advanced,33.86454700000000000000,172.77353700000000000000,0.00087000000000000000,-2,,2022-02-01 00:00:00.000,
5275310,TCCFUSD,TSAG Counter Cyclical USD,1.61409800000000003273,8.56214425079999941204,0.00004201995937698823,-4,,2022-02-01 00:00:00.000,
5275314,ARBF,TSAG Conservative,0.18989000000000000000,1.00000000000000000000,0.00000400000000000000,-1,,2022-02-02 00:00:00.000,
5275315,GSAF,TSAG Global Stable,1.00000000000000000000,5.26619900000000000000,0.00002580105658533000,-5,,2022-02-02 00:00:00.000,
5275316,LIBF,TSAG Libra,26.51621300000000000000,135.28306800000000000000,0.00068100000000000000,-3,,2022-02-02 00:00:00.000,
5275317,ADVF,TSAG Advanced,33.63126700000000000000,171.58336400000000000000,0.00086500000000000000,-2,,2022-02-02 00:00:00.000,
5275318,TCCFUSD,TSAG Counter Cyclical USD,1.61409800000000003273,8.50016127350200001445,0.00004164543383228071,-4,,2022-02-02 00:00:00.000,
5275322,ARBF,TSAG Conservative,0.19000500000000000000,1.00000000000000000000,0.00000500000000000000,-1,,2022-02-03 00:00:00.000,
5275323,GSAF,TSAG Global Stable,1.00000000000000000000,5.26299900000000000000,0.00002706288986243000,-5,,2022-02-03 00:00:00.000,
5275324,LIBF,TSAG Libra,26.51621300000000000000,135.28306800000000000000,0.00068100000000000000,-3,,2022-02-03 00:00:00.000,
5275325,ADVF,TSAG Advanced,34.09782800000000000000,173.96371100000000000000,0.00087600000000000000,-2,,2022-02-03 00:00:00.000,
5275326,TCCFUSD,TSAG Counter Cyclical USD,1.61409800000000003273,8.49499615990199963278,0.00004368215640117116,-4,,2022-02-03 00:00:00.000,
5275330,ARBF,TSAG Conservative,0.18923600000000000000,1.00000000000000000000,0.00000500000000000000,-1,,2022-02-04 00:00:00.000,
5275331,GSAF,TSAG Global Stable,1.00000000000000000000,5.28439900000000000000,0.00002685713198143000,-5,,2022-02-04 00:00:00.000,
5275332,LIBF,TSAG Libra,26.51621300000000000000,135.28306800000000000000,0.00068100000000000000,-3,,2022-02-04 00:00:00.000,
5275333,ADVF,TSAG Advanced,33.86454700000000000000,172.77353700000000000000,0.00087000000000000000,-2,,2022-02-04 00:00:00.000,
5275334,TCCFUSD,TSAG Counter Cyclical USD,1.61409800000000003273,8.52953785710199952064,0.00004335004301696489,-4,,2022-02-04 00:00:00.000,
5275338,ARBF,TSAG Conservative,0.18767000000000000000,1.00000000000000000000,0.00000400000000000000,-1,,2022-02-05 00:00:00.000,
5275339,GSAF,TSAG Global Stable,1.00000000000000000000,5.32849900000000000000,0.00002413015403735000,-5,,2022-02-05 00:00:00.000,
5275340,LIBF,TSAG Libra,26.51621300000000000000,135.28306800000000000000,0.00068100000000000000,-3,,2022-02-05 00:00:00.000,
5275341,ADVF,TSAG Advanced,33.39798700000000000000,170.39319000000000000000,0.00085800000000000000,-2,,2022-02-05 00:00:00.000,
5275342,TCCFUSD,TSAG Counter Cyclical USD,1.61409800000000003273,8.60071957890199989549,0.00003894843337139025,-4,,2022-02-05 00:00:00.000,
5275346,ARBF,TSAG Conservative,0.18767000000000000000,1.00000000000000000000,0.00000400000000000000,-1,,2022-02-06 00:00:00.000,
5275347,GSAF,TSAG Global Stable,1.00000000000000000000,5.32849900000000000000,0.00002412325214635000,-5,,2022-02-06 00:00:00.000,
5275348,LIBF,TSAG Libra,26.51621300000000000000,135.28306800000000000000,0.00068100000000000000,-3,,2022-02-06 00:00:00.000,
5275349,ADVF,TSAG Advanced,33.39798700000000000000,170.39319000000000000000,0.00085800000000000000,-2,,2022-02-06 00:00:00.000,
5275350,TCCFUSD,TSAG Counter Cyclical USD,1.61409800000000003273,8.60071957890199989549,0.00003893729304292295,-4,,2022-02-06 00:00:00.000,
